,SYMBOL,COMPANY NAME,SUBJECT,DETAILS,BROADCAST DATE/TIME,RECEIPT,DISSEMINATION,DIFFERENCE,ATTACHMENT,Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Next_Date,Sentiment
12,LTIM,LTIMindtree Limited,press release," regarding a press release dated december 14, 2023, titled ""ltimindtree opens new deliverycenter in mexico city"".",14-Dec-2023 18:03:30,2023-12-14 18:03:30,14-Dec-2023 18:03:36,00:00:06,https://nsearchives.nseindia.com/corporate/LTIM_14122023180330_Intimationtostockexchanges.pdf,14-12-2023,5810.0498046875,5965.0,5791.85009765625,5944.2998046875,5944.2998046875,958532,0.0,0.0,21-12-2023,0
13,LTIM,LTIMindtree Limited,change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent, about change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent,11-Dec-2023 16:40:35,2023-12-11 16:40:35,11-Dec-2023 16:40:42,00:00:07,https://nsearchives.nseindia.com/corporate/xbrl/LTIM_11122023164035_CIM_15087_995429_11122023044035_WEB.xml,11-12-2023,5736.0,5800.0,5695.60009765625,5770.64990234375,5770.64990234375,497043,0.0,0.0,18-12-2023,1
14,LTIM,LTIMindtree Limited,appointment," regarding appointment of mrs angna arora as company secretary & compliance officer of the company w.e.f. december 11, 2023.",11-Dec-2023 15:56:41,2023-12-11 15:56:41,11-Dec-2023 15:56:46,00:00:05,https://nsearchives.nseindia.com/corporate/LTIM_11122023155641_StockexchangeintimationAppointmentofCS.pdf,11-12-2023,5736.0,5800.0,5695.60009765625,5770.64990234375,5770.64990234375,497043,0.0,0.0,18-12-2023,1
15,LTIM,LTIMindtree Limited,press release," regarding a press release dated december 05, 2023, titled ""ltimindtree ranks second in overall customer satisfaction in whitelane research s 2023 it sourcing study for germany"".",05-Dec-2023 17:50:10,2023-12-05 17:50:10,05-Dec-2023 17:50:15,00:00:05,https://nsearchives.nseindia.com/corporate/LTIM_05122023175010_Intimationtostockexchanges.pdf,05-12-2023,5575.0,5580.0,5454.0,5487.64990234375,5487.64990234375,268002,0.0,0.0,12-12-2023,0
16,LTIM,LTIMindtree Limited,shareholders meeting,ltimindtree limited has submitted the exchange a copy srutinizers report of  postal ballot,30-Nov-2023 18:55:04,2023-11-30 18:55:04,30-Nov-2023 18:55:14,00:00:10,https://nsearchives.nseindia.com/corporate/LTIM_30112023185504_IntimationtoStockExchangesPostalBallot.pdf,30-11-2023,5600.0,5615.9501953125,5515.60009765625,5536.7001953125,5536.7001953125,612934,0.0,0.0,07-12-2023,0
17,LTIM,LTIMindtree Limited,press release," regarding a press release dated november 30, 2023, titled ""ltimindtree partners with metasphere to deliver smart sewers solutions"".",30-Nov-2023 16:31:43,2023-11-30 16:31:43,30-Nov-2023 16:31:49,00:00:06,https://nsearchives.nseindia.com/corporate/LTIM_30112023163143_Intimationtostockexchanges.pdf,30-11-2023,5600.0,5615.9501953125,5515.60009765625,5536.7001953125,5536.7001953125,612934,0.0,0.0,07-12-2023,0
18,LTIM,LTIMindtree Limited,change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent, about change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent,28-Nov-2023 10:29:14,2023-11-28 10:29:14,28-Nov-2023 10:29:21,00:00:07,https://nsearchives.nseindia.com/corporate/xbrl/LTIM_28112023102914_CIM_14814_991805_28112023102913_WEB.xml,28-11-2023,5478.9501953125,5490.0,5407.60009765625,5479.25,5479.25,263892,0.0,0.0,05-12-2023,0
19,LTIM,LTIMindtree Limited,press release," regarding a press release dated november 23, 2023, titled ""ltimindtree launches and tests quantum-safe vpn link in london incollaboration with quantum xchange & fortinet"".",23-Nov-2023 16:32:59,2023-11-23 16:32:59,23-Nov-2023 16:33:05,00:00:06,https://nsearchives.nseindia.com/corporate/LTIM_23112023163259_Intimationtostockexchanges.pdf,23-11-2023,5579.7998046875,5600.0,5452.10009765625,5471.35009765625,5471.35009765625,249485,0.0,0.0,01-12-2023,0
20,LTIM,LTIMindtree Limited,updates," regarding 'disclosure under regulation 30 of sebi (listing obligations and disclosure requirements) regulations, 2015   appointment of senior management personnel'.",20-Nov-2023 22:22:36,2023-11-20 22:22:36,20-Nov-2023 22:22:42,00:00:06,https://nsearchives.nseindia.com/corporate/LTIM_20112023222236_Intimation.pdf,20-11-2023,5518.5,5637.64990234375,5510.0,5556.10009765625,5556.10009765625,457451,0.0,0.0,28-11-2023,0
21,LTIM,LTIMindtree Limited,updates," regarding 'disclosure under regulation 30 of sebi (listing obligations and disclosure requirements) regulations, 2015'.- cessation of branch office",16-Nov-2023 21:00:34,2023-11-16 21:00:34,16-Nov-2023 21:00:39,00:00:05,https://nsearchives.nseindia.com/corporate/LTIM_16112023210034_Intimation.pdf,16-11-2023,5420.0,5548.4501953125,5366.2998046875,5519.5,5519.5,466812,0.0,0.0,23-11-2023,0
22,LTIM,LTIMindtree Limited,press release," regarding a press release dated november 07, 2023, titled ""ltimindtree survey unveils blueprintfor successful generative ai adoption"".",07-Nov-2023 17:08:06,2023-11-07 17:08:06,07-Nov-2023 17:08:12,00:00:06,https://nsearchives.nseindia.com/corporate/LTIM_07112023170806_Intimationtostockexchanges.pdf,07-11-2023,5145.4501953125,5209.10009765625,5135.0,5186.9501953125,5186.9501953125,200866,0.0,0.0,15-11-2023,0
23,LTIM,LTIMindtree Limited,change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent, about change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent,26-Oct-2023 22:10:25,2023-10-26 22:10:25,26-Oct-2023 22:10:30,00:00:05,https://nsearchives.nseindia.com/corporate/xbrl/LTIM_26102023221025_CIM_12577_968457_26102023101024_WEB.xml,26-10-2023,5153.0,5198.64990234375,5066.60009765625,5170.5,5150.5,405185,0.0,0.0,02-11-2023,0
24,LTIM,LTIMindtree Limited,updates," regarding 'disclosure under regulation 30 of sebi (listing obligations and disclosure requirements) regulations, 2015   appointment of senior management personnel'.",26-Oct-2023 22:08:20,2023-10-26 22:08:20,26-Oct-2023 22:08:26,00:00:06,https://nsearchives.nseindia.com/corporate/LTIM_26102023220820_IntimationofappointmentofCBO.pdf,26-10-2023,5153.0,5198.64990234375,5066.60009765625,5170.5,5150.5,405185,0.0,0.0,02-11-2023,0
25,LTIM,LTIMindtree Limited,change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent, about change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent,26-Oct-2023 15:22:26,2023-10-26 15:22:26,26-Oct-2023 15:22:33,00:00:07,https://nsearchives.nseindia.com/corporate/xbrl/LTIM_26102023152226_CIM_12485_967774_26102023032226_WEB.xml,26-10-2023,5153.0,5198.64990234375,5066.60009765625,5170.5,5150.5,405185,0.0,0.0,02-11-2023,0
26,LTIM,LTIMindtree Limited,press release," regarding a press release dated october 26, 2023, titled ""ltimindtree recognized as a great place to work  in denmark for the second consecutive year"".",26-Oct-2023 14:49:24,2023-10-26 14:49:24,26-Oct-2023 14:49:30,00:00:06,https://nsearchives.nseindia.com/corporate/LTIM_26102023144924_Intimationtostockexchanges.pdf,26-10-2023,5153.0,5198.64990234375,5066.60009765625,5170.5,5150.5,405185,0.0,0.0,02-11-2023,0
27,LTIM,LTIMindtree Limited,updates," regarding 'disclosure under regulation 30 of sebi (listing obligations and disclosure requirements) regulations, 2015   appointment of senior management personnel'.",23-Oct-2023 22:51:19,2023-10-23 22:51:19,23-Oct-2023 22:51:24,00:00:05,https://nsearchives.nseindia.com/corporate/LTIM_23102023225119_IntimationofappointmentofCBO.pdf,23-10-2023,5407.0,5407.0,5185.0,5201.75,5181.62890625,268286,0.0,0.0,31-10-2023,0
28,LTIM,LTIMindtree Limited,press release," regarding a press release dated october 23, 2023, titled ""ltimindtree wins golden peacock award for sustainability in 2023"".",23-Oct-2023 16:56:26,2023-10-23 16:56:26,23-Oct-2023 16:56:32,00:00:06,https://nsearchives.nseindia.com/corporate/LTIM_23102023165626_Intimationtostockexchanges.pdf,23-10-2023,5407.0,5407.0,5185.0,5201.75,5181.62890625,268286,0.0,0.0,31-10-2023,0
29,LTIM,LTIMindtree Limited,dividend," that board of directors at its meeting held on october 18, 2023, declared interim dividend of rs. 20 per equity share.",18-Oct-2023 17:11:03,2023-10-18 17:11:03,18-Oct-2023 17:11:14,00:00:11,https://nsearchives.nseindia.com/corporate/LTIM_18102023171103_OutcomeofBoardmeeting181023signed.pdf,18-10-2023,5200.10009765625,5205.0,5037.64990234375,5155.2001953125,5135.25927734375,333664,0.0,0.0,26-10-2023,0
30,LTIM,LTIMindtree Limited,financial result updates,", the financial results for the period ended september 30, 2023.",18-Oct-2023 17:08:00,2023-10-18 17:08:00,18-Oct-2023 17:08:04,00:00:04,https://nsearchives.nseindia.com/corporate/OutcomeofBoardmeeting181023signed_18102023170800.pdf,18-10-2023,5200.10009765625,5205.0,5037.64990234375,5155.2001953125,5135.25927734375,333664,0.0,0.0,26-10-2023,0
31,LTIM,LTIMindtree Limited,allotment of securities," regarding allotment of 2000 securities pursuant to esop/esps at its meeting held on october 18, 2023",18-Oct-2023 14:01:38,2023-10-18 14:01:38,18-Oct-2023 14:01:50,00:00:12,https://nsearchives.nseindia.com/corporate/LTIM_18102023140138_Intimationforallotmentofequitysharessigned.pdf,18-10-2023,5200.10009765625,5205.0,5037.64990234375,5155.2001953125,5135.25927734375,333664,0.0,0.0,26-10-2023,0
32,LTIM,LTIMindtree Limited,press release," regarding a press release dated october 16, 2023, titled ""thomas cook india and ltimindtree sign agreement with eurolife ffh forthe green carpet platform"".",16-Oct-2023 12:00:05,2023-10-16 12:00:05,16-Oct-2023 12:00:18,00:00:13,https://nsearchives.nseindia.com/corporate/LTIM_16102023120005_IntimationofPressreleasetostockexchanges.pdf,16-10-2023,5118.4501953125,5192.0,5099.0,5162.4501953125,5142.4814453125,244025,0.0,0.0,23-10-2023,0
33,LTIM,LTIMindtree Limited,updates," regarding 'details of earnings conference call scheduled to be held on october 18, 2023'.",12-Oct-2023 20:41:34,2023-10-12 20:41:34,12-Oct-2023 20:41:39,00:00:05,https://nsearchives.nseindia.com/corporate/LTIM_12102023204134_Submissionofdetailsofearningsconferencecall.pdf,12-10-2023,5259.5,5268.39990234375,5136.89990234375,5154.75,5134.81103515625,307844,0.0,0.0,19-10-2023,1
34,LTIM,LTIMindtree Limited,press release," regarding a press release dated october 11, 2023, titled ""residents of dang district tobenefit through agribusiness investments and initiatives - ltimindtree initiates acomprehensive community development programme (ccdp) to improve quality of life"".",11-Oct-2023 17:12:07,2023-10-11 17:12:07,11-Oct-2023 17:12:13,00:00:06,https://nsearchives.nseindia.com/corporate/LTIM_11102023171207_IntimationtostockexchangesPressreleaseonCCDP.pdf,11-10-2023,5280.0,5342.9501953125,5230.0,5244.4501953125,5224.1640625,238862,0.0,0.0,18-10-2023,0
35,LTIM,LTIMindtree Limited,press release," regarding a press release dated october 10, 2023, titled ""infineon technologies selects ltimindtree as a strategic partner for sap transformation"".",10-Oct-2023 14:00:41,2023-10-10 14:00:41,10-Oct-2023 14:00:47,00:00:06,https://nsearchives.nseindia.com/corporate/LTIM_10102023140041_InfineonTechnologiesIntimationtoExchangeSigned.pdf,10-10-2023,5240.0,5294.25,5212.35009765625,5266.35009765625,5245.9794921875,172958,0.0,0.0,17-10-2023,0
36,LTIM,LTIMindtree Limited,updates," regarding 'disclosure under regulation 30 of sebi (listing obligations and disclosure requirements) regulations, 2015   closure of branch office in norway'.",06-Oct-2023 11:53:06,2023-10-06 11:53:06,06-Oct-2023 11:53:18,00:00:12,https://nsearchives.nseindia.com/corporate/LTIM_06102023115306_IntimationforclosureofNorwaybranchoffice.pdf,06-10-2023,5250.0,5264.9501953125,5216.75,5239.2001953125,5218.9345703125,139350,0.0,0.0,13-10-2023,0
37,LTIM,LTIMindtree Limited,updates," regarding 'disclosure under regulation 30 of sebi (listing obligations and disclosure requirements) regulations, 2015 - cessation of branch office of the erstwhile mindtree limited in poland '.",04-Oct-2023 17:02:19,2023-10-04 17:02:19,04-Oct-2023 17:02:25,00:00:06,https://nsearchives.nseindia.com/corporate/LTIM_04102023170220_Intimation.pdf,04-10-2023,5181.0,5199.0,5126.64990234375,5186.2001953125,5166.1396484375,199894,0.0,0.0,11-10-2023,0
38,LTIM,LTIMindtree Limited,press release," regarding a press release dated september 27, 2023, titled ""ltimindtree is 2.8 time water positive, ahead of its 2030 target"".",27-Sep-2023 11:25:42,2023-09-27 11:25:42,27-Sep-2023 11:25:47,00:00:05,https://nsearchives.nseindia.com/corporate/LTIM_27092023112542_IntimationtostockexchangesPressrelease.pdf,27-09-2023,5400.0,5445.0,5376.10009765625,5436.89990234375,5415.86962890625,320128,0.0,0.0,05-10-2023,0
39,LTIM,LTIMindtree Limited,board meeting intimation, about board meeting to be held on 18-oct-2023 to consider and approve the quarterly unaudited financial results of the company for the period ended september 2023 and dividend.,25-Sep-2023 14:45:00,2023-09-25 14:45:00,25-Sep-2023 14:45:06,00:00:06,https://nsearchives.nseindia.com/corporate/xbrl/LTIM_25092023144500_PRIOR_INTIMATION_10699_933947_25092023024459_WEB.xml,25-09-2023,5449.0,5459.0,5360.0,5377.10009765625,5356.30078125,254576,0.0,0.0,03-10-2023,0
40,LTIM,LTIMindtree Limited,updates," regarding 'disclosure under regulation 30 of sebi (listing obligations and disclosure requirements) regulations, 2015 - deregistration and closure of subsidiary and branch'.",21-Sep-2023 15:16:00,2023-09-21 15:16:00,21-Sep-2023 15:16:05,00:00:05,https://nsearchives.nseindia.com/corporate/LTIM_21092023151600_StockExchangeintimationdt21Sep2023.pdf,21-09-2023,5468.0,5468.0,5355.0,5394.14990234375,5373.28466796875,313418,0.0,0.0,28-09-2023,0
41,LTIM,LTIMindtree Limited,updates," regarding 'disclosure under regulation 30 of sebi (listing obligations and disclosure requirements) regulations, 2015   cessation of subsidiary'.",18-Sep-2023 19:38:05,2023-09-18 19:38:05,18-Sep-2023 19:38:09,00:00:04,https://nsearchives.nseindia.com/corporate/LTIM_18092023193805_IntimationtoexchangesonderegistrationofMindtreeSoftwareShanghaiChina.pdf,18-09-2023,5520.0,5523.60009765625,5471.10009765625,5513.75,5492.42236328125,184125,0.0,0.0,26-09-2023,0
42,LTIM,LTIMindtree Limited,press release," regarding a press release dated september 18, 2023, titled ""ltimindtree launches testing as a service for oracle saas"".",18-Sep-2023 18:03:04,2023-09-18 18:03:04,18-Sep-2023 18:03:08,00:00:04,https://nsearchives.nseindia.com/corporate/LTIM_18092023180304_FinalIntimationtoexchanges.pdf,18-09-2023,5520.0,5523.60009765625,5471.10009765625,5513.75,5492.42236328125,184125,0.0,0.0,26-09-2023,0
43,LTIM,LTIMindtree Limited,allotment of securities," regarding allotment of 8273 securities pursuant to esop/esps at its meeting held on september 11, 2023",12-Sep-2023 07:54:32,2023-09-12 07:54:32,12-Sep-2023 07:54:39,00:00:07,https://nsearchives.nseindia.com/corporate/LTIM_12092023075432_StockExchangeintimationdt11Sep2023.pdf,12-09-2023,5508.60009765625,5536.0,5416.0,5505.4501953125,5484.15478515625,327724,0.0,0.0,20-09-2023,0
44,LTIM,LTIMindtree Limited,press release," regarding a press release dated september 07, 2023, titled ""ltimindtree launches innovative industry solutions for retail media & smart service operations"".",07-Sep-2023 18:00:20,2023-09-07 18:00:20,07-Sep-2023 18:00:30,00:00:10,https://nsearchives.nseindia.com/corporate/LTIM_07092023180020_Intimationtostockexchanges.pdf,07-09-2023,5400.0,5497.9501953125,5353.0,5485.89990234375,5464.6796875,602474,0.0,0.0,14-09-2023,0
45,LTIM,LTIMindtree Limited,change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent, about change in directors/ key managerial personnel/ auditor/ compliance officer/ share transfer agent,30-Aug-2023 15:40:25,2023-08-30 15:40:25,30-Aug-2023 15:40:29,00:00:04,https://nsearchives.nseindia.com/corporate/xbrl/LTIM_30082023154025_CIM_10061_924732_30082023034024_WEB.xml,30-08-2023,5179.39990234375,5213.0,5135.0,5173.64990234375,5153.6376953125,349680,0.0,0.0,06-09-2023,0
46,LTIM,LTIMindtree Limited,resignation," regarding resignation of mr tridib barat as company secretary & compliance officer of the company w.e.f. august 31, 2023.",30-Aug-2023 15:34:35,2023-08-30 15:34:35,30-Aug-2023 15:34:41,00:00:06,https://nsearchives.nseindia.com/corporate/LTIM_30082023153435_Intimationtostockexchanges.pdf,30-08-2023,5179.39990234375,5213.0,5135.0,5173.64990234375,5153.6376953125,349680,0.0,0.0,06-09-2023,0
47,LTIM,LTIMindtree Limited,press release," regarding a press release dated august 28, 2023, titled ""ltimindtree collaborates with cast ai to help businessesoptimize their cloud investments"".",28-Aug-2023 18:00:38,2023-08-28 18:00:38,28-Aug-2023 18:00:48,00:00:10,https://nsearchives.nseindia.com/corporate/LTIM_28082023180038_Intimationtostockexchanges.pdf,28-08-2023,5150.0,5156.85009765625,5095.5,5129.9501953125,5110.10693359375,165824,0.0,0.0,04-09-2023,0
48,LTIM,LTIMindtree Limited,press release," regarding a press release dated august 17, 2023, titled ""aflac selects ltimindtree as digital transformation partner for application modernization and cloudtransformation"".",17-Aug-2023 18:00:04,2023-08-17 18:00:04,17-Aug-2023 18:00:19,00:00:15,https://nsearchives.nseindia.com/corporate/LTIM_17082023180004_Intimationtostockexchanges.pdf,17-08-2023,5188.0,5188.0,5082.7998046875,5097.5498046875,5077.83203125,344151,0.0,0.0,24-08-2023,0
49,LTIM,LTIMindtree Limited,allotment of securities," regarding allotment of 9098 securities pursuant to esop/esps at its meeting held on august 04, 2023",04-Aug-2023 17:14:52,2023-08-04 17:14:52,04-Aug-2023 17:15:07,00:00:15,https://nsearchives.nseindia.com/corporate/LTIM_04082023171452_SEIntimationESOP04August2023signed.pdf,04-08-2023,4885.0,4980.9501953125,4881.2001953125,4940.89990234375,4921.7880859375,238713,0.0,0.0,11-08-2023,0
50,LTIM,LTIMindtree Limited,press release," regarding a press release dated july 20, 2023, titled ""ltimindtree and cyfirma team to protect modern connected digitalorganizations from emerging cyber threats"".",20-Jul-2023 18:00:06,2023-07-20 18:00:06,20-Jul-2023 18:00:20,00:00:14,https://nsearchives.nseindia.com/corporate/LTIM_20072023180006_Intimationtostockexchanges.pdf,20-07-2023,5005.0,5018.0,4955.7001953125,4985.0498046875,4965.76708984375,361901,0.0,0.0,27-07-2023,0
51,LTIM,LTIMindtree Limited,shareholders meeting,"ltimindtree limited has submitted the exchange a copy srutinizers report of  annual general meeting held on july 17, 2023. further, the company has informed the exchange regarding voting results.",19-Jul-2023 16:46:03,2023-07-19 16:46:03,19-Jul-2023 16:46:21,00:00:18,https://nsearchives.nseindia.com/corporate/LTIM_19072023164603_Intimationtostockexchanges.pdf,19-07-2023,5030.0,5039.0,4950.0,4990.5,4971.1962890625,526765,0.0,0.0,26-07-2023,0
52,LTIM,LTIMindtree Limited,resignation," regarding resignation of mr rajnish kumar as independent director of the company w.e.f. july 17, 2023.",18-Jul-2023 15:00:45,2023-07-18 15:00:45,18-Jul-2023 15:00:56,00:00:11,https://nsearchives.nseindia.com/corporate/LTIM_18072023150045_IntimationunderReg30Resignation.pdf,18-07-2023,5050.0,5077.9501953125,4945.25,5001.14990234375,4981.80517578125,1983506,0.0,0.0,25-07-2023,0
53,LTIM,LTIMindtree Limited,shareholders meeting," regarding proceedings of annual general meeting held on july 17, 2023",17-Jul-2023 19:01:32,2023-07-17 19:01:32,17-Jul-2023 19:01:43,00:00:11,https://nsearchives.nseindia.com/corporate/LTIM_17072023190132_AGMProceedingsIntimationtoStockExchange.pdf,17-07-2023,5125.0,5296.0,5080.0,5134.85009765625,5114.98779296875,1526990,0.0,0.0,24-07-2023,0
54,LTIM,LTIMindtree Limited,financial result updates,", the financial results for the period ended june 30, 2023.",17-Jul-2023 15:38:08,2023-07-17 15:38:08,17-Jul-2023 15:38:11,00:00:03,https://nsearchives.nseindia.com/corporate/Intimationtostockexchanges_17072023153808.pdf,17-07-2023,5125.0,5296.0,5080.0,5134.85009765625,5114.98779296875,1526990,0.0,0.0,24-07-2023,0
55,LTIM,LTIMindtree Limited,allotment of securities," regarding allotment of 8480 securities pursuant to esop/esps at its meeting held on july 17, 2023",17-Jul-2023 12:38:10,2023-07-17 12:38:10,17-Jul-2023 12:38:20,00:00:10,https://nsearchives.nseindia.com/corporate/LTIM_17072023123810_SEIntimationESOP17Jul2023signed.pdf,17-07-2023,5125.0,5296.0,5080.0,5134.85009765625,5114.98779296875,1526990,0.0,0.0,24-07-2023,0
56,LTIM,LTIMindtree Limited,press release," regarding a press release dated july 13, 2023, titled ""ltimindtree enters the nifty 50 index"".",13-Jul-2023 09:19:03,2023-07-13 09:19:03,13-Jul-2023 09:19:11,00:00:08,https://nsearchives.nseindia.com/corporate/LTIM_13072023091903_Intimationtostockexchanges.pdf,13-07-2023,4805.0,4943.89990234375,4795.5498046875,4893.2998046875,4874.3720703125,837160,0.0,0.0,20-07-2023,0
57,LTIM,LTIMindtree Limited,updates," regarding 'effective date of scheme of amalgamation amongst powerupcloud technologies private limited, lymbyc solutions private limited, cuelogic technologies private limited and the company and their respective shareholders'.",11-Jul-2023 14:51:14,2023-07-11 14:51:14,11-Jul-2023 14:51:27,00:00:13,https://nsearchives.nseindia.com/corporate/LTIM_11072023145115_IntimationofEffectivedate.pdf,11-07-2023,4997.75,5023.25,4915.0,4924.25,4905.20263671875,537188,0.0,0.0,18-07-2023,0
58,LTIM,LTIMindtree Limited,press release," regarding a press release dated july 05, 2023, titled ""ltimindtree launches 'v-protect,' powered by rubrik, for comprehensive data protection and recovery"".",05-Jul-2023 18:30:16,2023-07-05 18:30:16,05-Jul-2023 18:30:25,00:00:09,https://nsearchives.nseindia.com/corporate/LTIM_05072023183016_Intimationtostockexchanges.pdf,05-07-2023,5425.0,5430.0,5205.0498046875,5242.10009765625,5180.984375,1432005,0.0,0.0,12-07-2023,-1
